Date and time	 Temperature Ā°C	 RH %	 DewPoint Ā°C	 CO2 ppm
25/04/2024 12:15:50	22.671	36.090	 6.894	777.000
25/04/2024 12:16:00	22.671	36.493	 7.056	777.000
25/04/2024 12:16:10	22.671	36.157	 6.921	777.000
25/04/2024 12:16:20	22.671	36.072	 6.887	777.000
25/04/2024 12:16:30	22.671	36.292	 6.975	777.000
25/04/2024 12:16:40	22.691	36.426	 7.047	777.000
25/04/2024 12:16:50	22.691	36.713	 7.161	758.000
25/04/2024 12:17:00	22.691	36.554	 7.098	758.000
25/04/2024 12:17:10	22.671	36.334	 6.992	758.000
25/04/2024 12:17:20	22.671	36.267	 6.965	758.000
25/04/2024 12:17:30	22.671	36.029	 6.870	758.000
25/04/2024 12:17:40	22.691	35.962	 6.860	758.000
25/04/2024 12:17:50	22.691	36.029	 6.888	758.000
25/04/2024 12:18:00	22.691	36.139	 6.932	758.000
25/04/2024 12:18:10	22.691	35.919	 6.843	758.000
25/04/2024 12:18:20	22.671	35.742	 6.754	758.000
25/04/2024 12:18:30	22.671	35.809	 6.781	758.000
25/04/2024 12:18:40	22.671	35.962	 6.843	758.000
25/04/2024 12:18:50	22.691	36.072	 6.905	733.000
25/04/2024 12:19:00	22.691	36.469	 7.064	733.000
25/04/2024 12:19:10	22.671	36.139	 6.914	733.000
25/04/2024 12:19:20	22.691	36.139	 6.932	733.000
25/04/2024 12:19:30	22.691	36.493	 7.074	733.000
25/04/2024 12:19:40	22.691	36.578	 7.108	733.000
25/04/2024 12:19:50	22.671	35.870	 6.806	733.000
25/04/2024 12:20:00	22.691	35.608	 6.717	733.000
25/04/2024 12:20:10	22.691	35.590	 6.709	733.000
25/04/2024 12:20:20	22.691	35.608	 6.717	733.000
25/04/2024 12:20:30	22.691	36.029	 6.888	733.000
25/04/2024 12:20:40	22.691	35.809	 6.799	733.000
25/04/2024 12:20:50	22.691	35.632	 6.727	778.000
25/04/2024 12:21:00	22.691	35.742	 6.771	778.000
25/04/2024 12:21:10	22.691	35.547	 6.692	778.000
25/04/2024 12:21:20	22.671	35.608	 6.699	778.000
25/04/2024 12:21:30	22.701	35.767	 6.790	778.000
25/04/2024 12:21:40	22.701	35.767	 6.790	778.000
25/04/2024 12:21:50	22.691	36.072	 6.905	778.000
25/04/2024 12:22:00	22.691	35.522	 6.682	778.000
25/04/2024 12:22:10	22.691	35.327	 6.602	778.000
25/04/2024 12:22:20	22.701	35.260	 6.583	778.000
25/04/2024 12:22:30	22.691	35.193	 6.547	778.000
25/04/2024 12:22:40	22.701	35.175	 6.548	778.000
25/04/2024 12:22:50	22.691	35.590	 6.709	764.000
25/04/2024 12:23:00	22.691	35.742	 6.771	764.000
25/04/2024 12:23:10	22.671	35.895	 6.816	764.000
25/04/2024 12:23:20	22.671	36.157	 6.921	764.000
25/04/2024 12:23:30	22.691	36.139	 6.932	764.000
25/04/2024 12:23:40	22.691	36.603	 7.117	764.000
25/04/2024 12:23:50	22.691	36.224	 6.966	764.000
25/04/2024 12:24:00	22.691	35.962	 6.860	764.000
25/04/2024 12:24:10	22.691	36.072	 6.905	764.000
25/04/2024 12:24:20	22.691	36.469	 7.064	764.000
25/04/2024 12:24:30	22.691	36.401	 7.037	764.000
25/04/2024 12:24:40	22.691	36.139	 6.932	764.000
25/04/2024 12:24:50	22.701	35.895	 6.842	744.000
25/04/2024 12:25:00	22.701	35.767	 6.790	744.000
25/04/2024 12:25:10	22.701	35.767	 6.790	744.000
25/04/2024 12:25:20	22.701	35.785	 6.798	744.000
25/04/2024 12:25:30	22.701	35.608	 6.726	744.000
25/04/2024 12:25:40	22.691	35.608	 6.717	744.000
25/04/2024 12:25:50	22.691	35.632	 6.727	744.000
25/04/2024 12:26:00	22.691	35.675	 6.744	744.000
25/04/2024 12:26:10	22.691	36.139	 6.932	744.000
25/04/2024 12:26:20	22.691	36.182	 6.949	744.000
25/04/2024 12:26:30	22.701	35.809	 6.808	744.000
25/04/2024 12:26:40	22.701	35.742	 6.780	744.000
25/04/2024 12:26:50	22.701	35.699	 6.763	732.000
25/04/2024 12:27:00	22.701	36.005	 6.887	732.000
25/04/2024 12:27:10	22.721	35.870	 6.850	732.000
25/04/2024 12:27:20	22.721	36.047	 6.922	732.000
25/04/2024 12:27:30	22.721	36.334	 7.037	732.000
25/04/2024 12:27:40	22.701	36.206	 6.968	732.000
25/04/2024 12:27:50	22.721	36.090	 6.939	732.000
25/04/2024 12:28:00	22.721	35.828	 6.833	732.000
25/04/2024 12:28:10	22.731	35.742	 6.807	732.000
25/04/2024 12:28:20	22.731	36.005	 6.913	732.000
25/04/2024 12:28:30	22.731	36.401	 7.072	732.000
25/04/2024 12:28:40	22.731	36.139	 6.967	732.000
25/04/2024 12:28:50	22.731	36.182	 6.984	760.000
25/04/2024 12:29:00	22.741	36.224	 7.010	760.000
25/04/2024 12:29:10	22.721	36.267	 7.010	760.000
25/04/2024 12:29:20	22.731	36.603	 7.153	760.000
25/04/2024 12:29:30	22.731	36.401	 7.072	760.000
25/04/2024 12:29:40	22.761	36.603	 7.179	760.000
25/04/2024 12:29:50	22.741	36.713	 7.205	760.000
25/04/2024 12:30:00	22.731	36.267	 7.019	760.000
25/04/2024 12:30:10	22.741	36.005	 6.922	760.000
25/04/2024 12:30:20	22.741	35.809	 6.843	760.000
25/04/2024 12:30:30	22.731	35.675	 6.780	760.000
25/04/2024 12:30:40	22.731	36.224	 7.002	760.000
25/04/2024 12:30:50	22.741	36.493	 7.118	754.000
25/04/2024 12:31:00	22.731	36.426	 7.082	754.000
25/04/2024 12:31:10	22.741	36.182	 6.993	754.000
25/04/2024 12:31:20	22.741	35.962	 6.905	754.000
25/04/2024 12:31:30	22.741	36.316	 7.047	754.000
25/04/2024 12:31:40	22.741	36.426	 7.091	754.000
25/04/2024 12:31:50	22.761	36.292	 7.055	754.000
25/04/2024 12:32:00	22.741	36.578	 7.152	754.000
25/04/2024 12:32:10	22.731	36.359	 7.055	754.000
25/04/2024 12:32:20	22.721	35.828	 6.833	754.000
25/04/2024 12:32:30	22.741	35.895	 6.878	754.000
25/04/2024 12:32:40	22.731	35.870	 6.859	754.000
25/04/2024 12:32:50	22.741	35.938	 6.895	769.000
25/04/2024 12:33:00	22.741	36.206	 7.003	769.000
25/04/2024 12:33:10	22.741	36.444	 7.098	769.000
25/04/2024 12:33:20	22.761	35.962	 6.923	769.000
25/04/2024 12:33:30	22.741	36.224	 7.010	769.000
25/04/2024 12:33:40	22.761	36.029	 6.950	769.000
25/04/2024 12:33:50	22.761	36.047	 6.957	769.000
25/04/2024 12:34:00	22.761	36.139	 6.994	769.000
25/04/2024 12:34:10	22.741	36.139	 6.976	769.000
25/04/2024 12:34:20	22.741	35.962	 6.905	769.000
25/04/2024 12:34:30	22.741	36.090	 6.956	769.000
25/04/2024 12:34:40	22.761	36.139	 6.994	769.000
25/04/2024 12:34:50	22.771	36.072	 6.976	760.000
25/04/2024 12:35:00	22.731	36.139	 6.967	760.000
25/04/2024 12:35:10	22.741	36.157	 6.983	760.000
25/04/2024 12:35:20	22.741	36.157	 6.983	760.000
25/04/2024 12:35:30	22.741	36.005	 6.922	760.000
25/04/2024 12:35:40	22.741	36.292	 7.037	760.000
25/04/2024 12:35:50	22.741	36.401	 7.081	760.000
25/04/2024 12:36:00	22.731	36.224	 7.002	760.000
25/04/2024 12:36:10	22.741	35.919	 6.887	760.000
25/04/2024 12:36:20	22.741	35.699	 6.798	760.000
25/04/2024 12:36:30	22.741	35.608	 6.761	760.000
25/04/2024 12:36:40	22.761	35.547	 6.754	760.000
25/04/2024 12:36:50	22.761	35.675	 6.806	746.000
25/04/2024 12:37:00	22.731	35.870	 6.859	746.000
25/04/2024 12:37:10	22.761	35.895	 6.895	746.000
25/04/2024 12:37:20	22.761	35.809	 6.861	746.000
25/04/2024 12:37:30	22.761	35.870	 6.885	746.000
25/04/2024 12:37:40	22.741	36.005	 6.922	746.000
25/04/2024 12:37:50	22.761	35.938	 6.913	746.000
25/04/2024 12:38:00	22.761	36.292	 7.055	746.000
25/04/2024 12:38:10	22.771	36.292	 7.064	746.000
25/04/2024 12:38:20	22.761	36.029	 6.950	746.000
25/04/2024 12:38:30	22.761	36.182	 7.011	746.000
25/04/2024 12:38:40	22.771	36.182	 7.020	746.000
25/04/2024 12:38:50	22.771	36.029	 6.958	768.000
25/04/2024 12:39:00	22.771	35.785	 6.860	768.000
25/04/2024 12:39:10	22.771	35.675	 6.815	768.000
25/04/2024 12:39:20	22.761	35.962	 6.923	768.000
25/04/2024 12:39:30	22.761	35.962	 6.923	768.000
25/04/2024 12:39:40	22.761	36.029	 6.950	768.000
25/04/2024 12:39:50	22.761	35.962	 6.923	768.000
25/04/2024 12:40:00	22.761	36.139	 6.994	768.000
25/04/2024 12:40:10	22.771	36.267	 7.054	768.000
25/04/2024 12:40:20	22.771	36.401	 7.108	768.000
25/04/2024 12:40:30	22.771	36.334	 7.081	768.000
25/04/2024 12:40:40	22.761	36.206	 7.021	768.000
25/04/2024 12:40:50	22.771	36.029	 6.958	757.000
25/04/2024 12:41:00	22.761	35.962	 6.923	757.000
25/04/2024 12:41:10	22.761	36.005	 6.940	757.000
25/04/2024 12:41:20	22.761	35.962	 6.923	757.000
25/04/2024 12:41:30	22.761	36.047	 6.957	757.000
25/04/2024 12:41:40	22.761	36.206	 7.021	757.000
25/04/2024 12:41:50	22.771	36.401	 7.108	757.000
25/04/2024 12:42:00	22.761	36.444	 7.116	757.000
25/04/2024 12:42:10	22.771	36.426	 7.118	757.000
25/04/2024 12:42:20	22.761	36.401	 7.099	757.000
25/04/2024 12:42:30	22.761	36.090	 6.974	757.000
25/04/2024 12:42:40	22.761	36.005	 6.940	757.000
25/04/2024 12:42:50	22.761	35.962	 6.923	751.000
25/04/2024 12:43:00	22.771	35.962	 6.931	751.000
25/04/2024 12:43:10	22.771	35.828	 6.877	751.000
25/04/2024 12:43:20	22.761	35.938	 6.913	751.000
25/04/2024 12:43:30	22.761	35.895	 6.895	751.000
25/04/2024 12:43:40	22.771	35.962	 6.931	751.000
25/04/2024 12:43:50	22.771	36.005	 6.949	751.000
25/04/2024 12:44:00	22.771	36.334	 7.081	751.000
25/04/2024 12:44:10	22.761	35.962	 6.923	751.000
25/04/2024 12:44:20	22.771	35.742	 6.842	751.000
25/04/2024 12:44:30	22.771	35.657	 6.808	751.000
25/04/2024 12:44:40	22.771	35.785	 6.860	751.000
25/04/2024 12:44:50	22.771	35.962	 6.931	760.000
25/04/2024 12:45:00	22.771	35.870	 6.894	760.000
25/04/2024 12:45:10	22.761	35.809	 6.861	760.000
25/04/2024 12:45:20	22.791	35.767	 6.870	760.000
25/04/2024 12:45:30	22.771	35.962	 6.931	760.000
25/04/2024 12:45:40	22.771	36.139	 7.003	760.000
25/04/2024 12:45:50	22.771	35.767	 6.852	760.000
25/04/2024 12:46:00	22.771	35.809	 6.870	760.000
25/04/2024 12:46:10	22.771	36.359	 7.091	760.000
25/04/2024 12:46:20	22.771	36.267	 7.054	760.000
25/04/2024 12:46:30	22.761	36.292	 7.055	760.000
25/04/2024 12:46:40	22.761	36.401	 7.099	760.000
25/04/2024 12:46:50	22.771	35.785	 6.860	775.000
25/04/2024 12:47:00	22.771	35.608	 6.788	775.000
25/04/2024 12:47:10	22.771	35.608	 6.788	775.000
25/04/2024 12:47:20	22.761	35.938	 6.913	775.000
25/04/2024 12:47:30	22.771	36.047	 6.966	775.000
25/04/2024 12:47:40	22.771	35.919	 6.914	775.000
25/04/2024 12:47:50	22.761	35.962	 6.923	775.000
25/04/2024 12:48:00	22.771	36.005	 6.949	775.000
25/04/2024 12:48:10	22.791	36.005	 6.966	775.000
25/04/2024 12:48:20	22.761	36.157	 7.001	775.000
25/04/2024 12:48:30	22.771	36.224	 7.037	775.000
25/04/2024 12:48:40	22.761	36.426	 7.109	775.000
25/04/2024 12:48:50	22.771	36.603	 7.188	765.000
25/04/2024 12:49:00	22.771	36.755	 7.249	765.000
25/04/2024 12:49:10	22.791	36.603	 7.206	765.000
25/04/2024 12:49:20	22.771	36.841	 7.283	765.000
25/04/2024 12:49:30	22.771	36.670	 7.215	765.000
25/04/2024 12:49:40	22.771	36.334	 7.081	765.000
25/04/2024 12:49:50	22.771	36.426	 7.118	765.000
25/04/2024 12:50:00	22.771	36.493	 7.145	765.000
25/04/2024 12:50:10	22.791	36.578	 7.196	765.000
25/04/2024 12:50:20	22.791	36.029	 6.976	765.000
25/04/2024 12:50:30	22.771	35.919	 6.914	765.000
25/04/2024 12:50:40	22.791	36.334	 7.099	765.000
25/04/2024 12:50:50	22.771	37.018	 7.353	747.000
25/04/2024 12:51:00	22.771	36.975	 7.336	747.000
25/04/2024 12:51:10	22.791	36.670	 7.233	747.000
25/04/2024 12:51:20	22.761	36.444	 7.116	747.000
25/04/2024 12:51:30	22.771	36.224	 7.037	747.000
25/04/2024 12:51:40	22.791	35.828	 6.895	747.000
25/04/2024 12:51:50	22.791	35.742	 6.860	747.000
25/04/2024 12:52:00	22.791	36.334	 7.099	747.000
25/04/2024 12:52:10	22.791	36.554	 7.187	747.000
25/04/2024 12:52:20	22.771	36.224	 7.037	747.000
25/04/2024 12:52:30	22.791	36.047	 6.984	747.000
25/04/2024 12:52:40	22.802	36.444	 7.152	747.000
25/04/2024 12:52:50	22.802	36.536	 7.188	771.000
25/04/2024 12:53:00	22.791	36.206	 7.047	771.000
25/04/2024 12:53:10	22.771	36.047	 6.966	771.000
25/04/2024 12:53:20	22.771	36.139	 7.003	771.000
25/04/2024 12:53:30	22.791	36.401	 7.126	771.000
25/04/2024 12:53:40	22.771	36.401	 7.108	771.000
25/04/2024 12:53:50	22.771	36.426	 7.118	771.000
25/04/2024 12:54:00	22.771	36.444	 7.125	771.000
25/04/2024 12:54:10	22.771	36.359	 7.091	771.000
25/04/2024 12:54:20	22.802	36.292	 7.091	771.000
25/04/2024 12:54:30	22.791	35.767	 6.870	771.000
25/04/2024 12:54:40	22.802	35.590	 6.807	771.000
25/04/2024 12:54:50	22.802	35.498	 6.769	760.000
25/04/2024 12:55:00	22.791	35.480	 6.753	760.000
25/04/2024 12:55:10	22.791	35.413	 6.726	760.000
25/04/2024 12:55:20	22.791	35.590	 6.798	760.000
25/04/2024 12:55:30	22.791	35.785	 6.877	760.000
25/04/2024 12:55:40	22.791	35.699	 6.843	760.000
25/04/2024 12:55:50	22.791	35.608	 6.805	760.000
25/04/2024 12:56:00	22.791	35.767	 6.870	760.000
25/04/2024 12:56:10	22.761	35.919	 6.905	760.000
25/04/2024 12:56:20	22.771	35.767	 6.852	760.000
25/04/2024 12:56:30	22.791	35.480	 6.753	760.000
25/04/2024 12:56:40	22.771	35.370	 6.690	760.000
25/04/2024 12:56:50	22.771	35.370	 6.690	777.000
25/04/2024 12:57:00	22.791	35.608	 6.805	777.000
25/04/2024 12:57:10	22.771	35.370	 6.690	777.000
25/04/2024 12:57:20	22.771	35.303	 6.663	777.000
25/04/2024 12:57:30	22.771	35.455	 6.725	777.000
25/04/2024 12:57:40	22.791	35.413	 6.726	777.000
25/04/2024 12:57:50	22.791	35.388	 6.716	777.000
25/04/2024 12:58:00	22.791	35.608	 6.805	777.000
25/04/2024 12:58:10	22.771	35.938	 6.921	777.000
25/04/2024 12:58:20	22.791	36.072	 6.993	777.000
25/04/2024 12:58:30	22.771	35.895	 6.904	777.000
25/04/2024 12:58:40	22.791	35.870	 6.912	777.000
25/04/2024 12:58:50	22.791	35.828	 6.895	764.000
25/04/2024 12:59:00	22.802	35.767	 6.879	764.000
25/04/2024 12:59:10	22.771	35.767	 6.852	764.000
25/04/2024 12:59:20	22.791	35.590	 6.798	764.000
25/04/2024 12:59:30	22.771	36.157	 7.010	764.000
25/04/2024 12:59:40	22.791	36.005	 6.966	764.000
25/04/2024 12:59:50	22.791	35.785	 6.877	764.000
25/04/2024 13:00:00	22.791	35.767	 6.870	764.000
25/04/2024 13:00:10	22.771	35.742	 6.842	764.000
25/04/2024 13:00:20	22.802	36.005	 6.975	764.000
25/04/2024 13:00:30	22.802	36.157	 7.037	764.000
25/04/2024 13:00:40	22.802	36.047	 6.992	764.000
25/04/2024 13:00:50	22.802	36.157	 7.037	750.000
25/04/2024 13:01:00	22.802	36.157	 7.037	750.000
25/04/2024 13:01:10	22.791	36.029	 6.976	750.000
25/04/2024 13:01:20	22.791	35.962	 6.949	750.000
25/04/2024 13:01:30	22.791	35.962	 6.949	750.000
25/04/2024 13:01:40	22.791	35.785	 6.877	750.000
25/04/2024 13:01:50	22.791	35.608	 6.805	750.000
25/04/2024 13:02:00	22.802	35.675	 6.842	750.000
25/04/2024 13:02:10	22.791	35.785	 6.877	750.000
25/04/2024 13:02:20	22.802	35.962	 6.958	750.000
25/04/2024 13:02:30	22.791	35.895	 6.922	750.000
25/04/2024 13:02:40	22.791	35.870	 6.912	750.000
25/04/2024 13:02:50	22.802	35.962	 6.958	741.000
25/04/2024 13:03:00	22.802	35.895	 6.931	741.000
25/04/2024 13:03:10	22.802	36.182	 7.047	741.000
25/04/2024 13:03:20	22.802	36.072	 7.002	741.000
25/04/2024 13:03:30	22.791	35.938	 6.939	741.000
25/04/2024 13:03:40	22.802	36.047	 6.992	741.000
25/04/2024 13:03:50	22.791	35.895	 6.922	741.000
25/04/2024 13:04:00	22.771	35.455	 6.725	741.000
25/04/2024 13:04:10	22.791	35.522	 6.771	741.000
25/04/2024 13:04:20	22.791	35.590	 6.798	741.000
25/04/2024 13:04:30	22.791	35.767	 6.870	741.000
25/04/2024 13:04:40	22.791	35.767	 6.870	741.000
25/04/2024 13:04:50	22.802	35.547	 6.789	722.000
25/04/2024 13:05:00	22.791	35.480	 6.753	722.000
25/04/2024 13:05:10	22.791	35.547	 6.780	722.000
25/04/2024 13:05:20	22.802	35.675	 6.842	722.000
25/04/2024 13:05:30	22.802	36.090	 7.010	722.000
25/04/2024 13:05:40	22.802	35.767	 6.879	722.000
25/04/2024 13:05:50	22.791	35.870	 6.912	722.000
25/04/2024 13:06:00	22.791	35.962	 6.949	722.000
25/04/2024 13:06:10	22.791	35.938	 6.939	722.000
25/04/2024 13:06:20	22.791	35.699	 6.843	722.000
25/04/2024 13:06:30	22.791	35.455	 6.743	722.000
25/04/2024 13:06:40	22.791	35.284	 6.673	722.000
25/04/2024 13:06:50	22.802	35.193	 6.644	751.000
25/04/2024 13:07:00	22.791	35.150	 6.618	751.000
25/04/2024 13:07:10	22.802	35.303	 6.689	751.000
25/04/2024 13:07:20	22.802	35.547	 6.789	751.000
25/04/2024 13:07:30	22.802	35.345	 6.707	751.000
25/04/2024 13:07:40	22.802	35.217	 6.654	751.000
25/04/2024 13:07:50	22.802	35.284	 6.682	751.000
25/04/2024 13:08:00	22.791	35.413	 6.726	751.000
25/04/2024 13:08:10	22.802	35.547	 6.789	751.000
25/04/2024 13:08:20	22.802	35.370	 6.717	751.000
25/04/2024 13:08:30	22.802	35.699	 6.852	751.000
25/04/2024 13:08:40	22.802	35.962	 6.958	751.000
25/04/2024 13:08:50	22.802	35.675	 6.842	759.000
25/04/2024 13:09:00	22.802	35.455	 6.752	759.000
25/04/2024 13:09:10	22.802	35.547	 6.789	759.000
25/04/2024 13:09:20	22.812	35.547	 6.798	759.000
25/04/2024 13:09:30	22.791	35.632	 6.815	759.000
25/04/2024 13:09:40	22.802	35.413	 6.734	759.000
25/04/2024 13:09:50	22.791	35.327	 6.691	759.000
25/04/2024 13:10:00	22.802	35.608	 6.814	759.000
25/04/2024 13:10:10	22.791	35.498	 6.761	759.000
25/04/2024 13:10:20	22.802	35.284	 6.682	759.000
25/04/2024 13:10:30	22.791	35.175	 6.628	759.000
25/04/2024 13:10:40	22.812	35.126	 6.625	759.000
25/04/2024 13:10:50	22.791	35.498	 6.761	732.000
25/04/2024 13:11:00	22.791	35.193	 6.635	732.000
25/04/2024 13:11:10	22.791	35.083	 6.590	732.000
25/04/2024 13:11:20	22.812	35.040	 6.590	732.000
25/04/2024 13:11:30	22.802	35.150	 6.627	732.000
25/04/2024 13:11:40	22.802	35.962	 6.958	732.000
25/04/2024 13:11:50	22.802	35.608	 6.814	732.000
25/04/2024 13:12:00	22.791	35.388	 6.716	732.000
25/04/2024 13:12:10	22.812	35.327	 6.708	732.000
25/04/2024 13:12:20	22.802	35.303	 6.689	732.000
25/04/2024 13:12:30	22.802	35.675	 6.842	732.000
25/04/2024 13:12:40	22.802	35.767	 6.879	732.000
25/04/2024 13:12:50	22.832	35.657	 6.861	745.000
25/04/2024 13:13:00	22.812	36.157	 7.046	745.000
25/04/2024 13:13:10	22.812	36.072	 7.011	745.000
25/04/2024 13:13:20	22.832	35.632	 6.851	745.000
25/04/2024 13:13:30	22.812	35.547	 6.798	745.000
25/04/2024 13:13:40	22.812	35.608	 6.823	745.000
25/04/2024 13:13:50	22.812	36.206	 7.065	745.000
25/04/2024 13:14:00	22.802	36.401	 7.135	745.000
25/04/2024 13:14:10	22.812	36.090	 7.019	745.000
25/04/2024 13:14:20	22.802	36.090	 7.010	745.000
25/04/2024 13:14:30	22.812	36.029	 6.994	745.000
25/04/2024 13:14:40	22.832	36.029	 7.012	745.000
25/04/2024 13:14:50	22.812	36.139	 7.038	753.000
25/04/2024 13:15:00	22.832	36.426	 7.171	753.000
25/04/2024 13:15:10	22.832	36.536	 7.215	753.000
25/04/2024 13:15:20	22.812	36.316	 7.109	753.000
25/04/2024 13:15:30	22.832	36.359	 7.144	753.000
25/04/2024 13:15:40	22.832	36.578	 7.232	753.000
25/04/2024 13:15:50	22.832	36.493	 7.198	753.000
25/04/2024 13:16:00	22.832	36.493	 7.198	753.000
25/04/2024 13:16:10	22.832	36.670	 7.268	753.000
25/04/2024 13:16:20	22.832	36.713	 7.285	753.000
25/04/2024 13:16:30	22.832	36.731	 7.293	753.000
25/04/2024 13:16:40	22.812	36.908	 7.345	753.000
25/04/2024 13:16:50	22.812	36.688	 7.258	745.000
25/04/2024 13:17:00	22.812	36.621	 7.231	745.000
25/04/2024 13:17:10	22.842	36.731	 7.302	745.000
25/04/2024 13:17:20	22.842	37.018	 7.415	745.000
25/04/2024 13:17:30	22.832	36.975	 7.389	745.000
25/04/2024 13:17:40	22.842	36.865	 7.355	745.000
25/04/2024 13:17:50	22.832	36.957	 7.382	745.000
25/04/2024 13:18:00	22.832	36.755	 7.302	745.000
25/04/2024 13:18:10	22.832	36.554	 7.222	745.000
25/04/2024 13:18:20	22.832	36.865	 7.346	745.000
25/04/2024 13:18:30	22.842	36.755	 7.311	745.000
25/04/2024 13:18:40	22.852	36.670	 7.286	745.000
25/04/2024 13:18:50	22.842	36.823	 7.338	776.000
25/04/2024 13:19:00	22.842	36.731	 7.302	776.000
25/04/2024 13:19:10	22.852	36.536	 7.233	776.000
25/04/2024 13:19:20	22.842	36.621	 7.258	776.000
25/04/2024 13:19:30	22.852	36.554	 7.240	776.000
25/04/2024 13:19:40	22.842	36.401	 7.170	776.000
25/04/2024 13:19:50	22.842	36.292	 7.126	776.000
25/04/2024 13:20:00	22.842	36.316	 7.136	776.000
25/04/2024 13:20:10	22.852	36.890	 7.373	776.000
25/04/2024 13:20:20	22.842	36.823	 7.338	776.000
25/04/2024 13:20:30	22.842	36.957	 7.391	776.000
25/04/2024 13:20:40	22.852	36.865	 7.364	776.000
25/04/2024 13:20:50	22.842	36.554	 7.231	754.000
25/04/2024 13:21:00	22.842	36.292	 7.126	754.000
25/04/2024 13:21:10	22.852	36.670	 7.286	754.000
25/04/2024 13:21:20	22.852	36.890	 7.373	754.000
25/04/2024 13:21:30	22.872	36.957	 7.418	754.000
25/04/2024 13:21:40	22.852	36.865	 7.364	754.000
25/04/2024 13:21:50	22.852	37.152	 7.477	754.000
25/04/2024 13:22:00	22.852	37.177	 7.486	754.000
25/04/2024 13:22:10	22.852	36.780	 7.330	754.000
25/04/2024 13:22:20	22.832	36.047	 7.019	754.000
25/04/2024 13:22:30	22.852	35.767	 6.923	754.000
25/04/2024 13:22:40	22.842	35.632	 6.860	754.000
25/04/2024 13:22:50	22.842	35.699	 6.887	759.000
25/04/2024 13:23:00	22.842	35.895	 6.966	759.000
25/04/2024 13:23:10	22.842	36.005	 7.011	759.000
25/04/2024 13:23:20	22.852	35.657	 6.878	759.000
25/04/2024 13:23:30	22.852	35.388	 6.769	759.000
25/04/2024 13:23:40	22.852	35.480	 6.806	759.000
25/04/2024 13:23:50	22.852	35.388	 6.769	759.000
25/04/2024 13:24:00	22.872	35.345	 6.769	759.000
25/04/2024 13:24:10	22.852	35.785	 6.931	759.000
25/04/2024 13:24:20	22.872	35.828	 6.966	759.000
25/04/2024 13:24:30	22.872	35.785	 6.948	759.000
25/04/2024 13:24:40	22.872	35.919	 7.003	759.000
25/04/2024 13:24:50	22.852	35.675	 6.886	751.000
25/04/2024 13:25:00	22.852	35.388	 6.769	751.000
25/04/2024 13:25:10	22.852	35.327	 6.744	751.000
25/04/2024 13:25:20	22.852	35.260	 6.716	751.000
25/04/2024 13:25:30	22.852	35.699	 6.896	751.000
25/04/2024 13:25:40	22.872	35.547	 6.851	751.000
25/04/2024 13:25:50	22.852	35.370	 6.761	751.000
25/04/2024 13:26:00	22.852	35.327	 6.744	751.000
25/04/2024 13:26:10	22.852	35.284	 6.726	751.000
25/04/2024 13:26:20	22.852	35.480	 6.806	751.000
25/04/2024 13:26:30	22.872	35.590	 6.869	751.000
25/04/2024 13:26:40	22.852	35.632	 6.868	751.000
25/04/2024 13:26:50	22.872	36.072	 7.064	768.000
25/04/2024 13:27:00	22.872	36.292	 7.153	768.000
25/04/2024 13:27:10	22.852	36.029	 7.029	768.000
25/04/2024 13:27:20	22.872	35.828	 6.966	768.000
25/04/2024 13:27:30	22.872	36.005	 7.037	768.000
25/04/2024 13:27:40	22.872	35.870	 6.983	768.000
25/04/2024 13:27:50	22.872	35.699	 6.914	768.000
25/04/2024 13:28:00	22.872	35.938	 7.010	768.000
25/04/2024 13:28:10	22.882	36.090	 7.081	768.000
25/04/2024 13:28:20	22.882	36.005	 7.046	768.000
25/04/2024 13:28:30	22.882	35.938	 7.019	768.000
25/04/2024 13:28:40	22.872	36.072	 7.064	768.000
25/04/2024 13:28:50	22.882	36.139	 7.100	780.000
25/04/2024 13:29:00	22.872	36.224	 7.126	780.000
25/04/2024 13:29:10	22.882	35.699	 6.922	780.000
25/04/2024 13:29:20	22.882	35.590	 6.878	780.000
25/04/2024 13:29:30	22.882	35.565	 6.868	780.000
25/04/2024 13:29:40	22.882	35.522	 6.850	780.000
25/04/2024 13:29:50	22.902	35.388	 6.813	780.000
25/04/2024 13:30:00	22.882	35.413	 6.805	780.000
25/04/2024 13:30:10	22.882	35.767	 6.950	780.000
25/04/2024 13:30:20	22.872	35.809	 6.958	780.000
25/04/2024 13:30:30	22.882	35.980	 7.036	780.000
25/04/2024 13:30:40	22.882	36.029	 7.056	780.000
25/04/2024 13:30:50	22.882	35.828	 6.975	792.000
25/04/2024 13:31:00	22.902	35.742	 6.958	792.000
25/04/2024 13:31:10	22.882	35.980	 7.036	792.000
